,accepted,condition_id,data,participant_crowd_worker_id,participant_hearing_response_estimation,participant_hearing_test_attempts,participant_hearing_test_last_attempt,participant_id,participant_passed_hearing_test,participant_platform,participant_post_test_survey,participant_pre_test_survey,rating,stimulus,test_id,trial_id
20,True,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR1TKzvipt9UK5fGpikcMCFeYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseRow3rrFQvX4yYDtqCUc2rzuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""1""}",A3RRW6OSYCLKWB,,1,2017-04-17 03:52:20.386788,139,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""28""}",0.544288217623,S01_01,1,1875
21,True,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR3a8pscZ6t6-83-8x4NTIV-YzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseRow3rrFQvX4yYDtqCUc2rzuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""1""}",A3GK779V2BRAPS,,1,2017-04-17 04:04:15.931748,145,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""No, there was no confusion."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""27""}",0.528266855808,S01_01,1,2019
22,False,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR27xosoS3sYg4ykups3W4trsLeGXgmhiCy6CMO9udUhdGv31A55kSU9cv4oVslgGhQekHonVs3KvSqqbCkUAdu8akMXtB1r_pk4__OwRQ-Pl.wav""]], ""groupID"": ""1""}",AFSB8WBSUU2B4,,1,2017-04-17 01:58:32.063124,4,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""less than one hour"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""loudspeakers"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""31""}",-1.0,S01_02,1,25
23,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDRz1KfViP7mX7fo3NJ7RdrCXsLeGXgmhiCy6CMO9udUhdGv31A55kSU9cv4oVslgGhQekHonVs3KvSqqbCkUAdu8akMXtB1r_pk4__OwRQ-Pl.wav""]], ""groupID"": ""1""}",A20BMZQJS92QY2,,1,2017-04-17 01:58:27.825132,7,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""no"", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""none""}","{""hearing_disorder"": ""No"", ""age"": ""41""}",-1.0,S01_02,1,140
24,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR9AnvgtJUUW7cV32PzA9gZoB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD87nJx2EQwcJIzdX7mYy-8sT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""1""}",AVD6HMIO1HLFI,,1,2017-04-17 01:59:04.739074,11,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Philips SHP 9500"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""28""}",0.817986481976,S01_02,1,204
25,False,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDRy5Y5eAvkbNXKMYugrbC4BEB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD87nJx2EQwcJIzdX7mYy-8sT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""1""}",A3U761PEG7MFKT,,1,2017-04-17 01:59:19.402019,12,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""no"", ""average_music_hours"": ""more than 8"", ""instrument"": ""none"", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""44""}",-1.0,S01_02,1,240
26,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR1si3DCWlbANB8BAfyue0sUB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD87nJx2EQwcJIzdX7mYy-8sT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""1""}",A9KPCMO1J1LQF,,1,2017-04-17 01:59:37.593038,10,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""It would be nice to be able to go back to the instructional video or have a little popup for the examples if so warranted."", ""average_music_hours"": ""more than 8"", ""instrument"": ""guitar and voice (way out of practice, it's been years)"", ""musician"": ""Yes"", ""speakers"": ""phone tablet speakers"", ""UserComment"": ""Pay is a bit low for this task.""}","{""hearing_disorder"": ""No"", ""age"": ""41""}",-1.0,S01_02,1,387
27,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR5Gx2RZIT6u0JSOL35aUVCAB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD87nJx2EQwcJIzdX7mYy-8sT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""1""}",A2K94MIAGMDM2W,,1,2017-04-17 02:20:28.100933,51,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Not really, mostly not sure if I got the changing points right but that not really a  confusing thing just a self confidence thing."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""None, very interesting task and I am a bit curious what it was actually for.""}","{""hearing_disorder"": ""No"", ""age"": ""30""}",-1.0,S01_02,1,411
28,False,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR8DysN3pUBQ6yN5FNwt9_0kB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD87nJx2EQwcJIzdX7mYy-8sT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""1""}",A9KSSJXDB6GPE,,1,2017-04-17 02:40:43.056710,76,True,mturk,"{""country"": ""IND"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""No"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Great""}","{""hearing_disorder"": ""No"", ""age"": ""32""}",0.0522988985314,S01_02,1,710
29,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR1Jnqj3IWewtV3fGTFY1ztgB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD87nJx2EQwcJIzdX7mYy-8sT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""1""}",AYIFHDQSXQJ6B,,1,2017-04-17 02:53:30.546176,88,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""This was a little confusing.It's hard to tell in some parts where the song changes because it sounds similar and could be a couple of different parts. I'm trying to decide whether or not to turn in this HIT because I don't want it to be rejected and I'm not sure if I did it right. I really did try though. I think I understood it. Any feedback would be greatly appreciated! "", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""You should extend the amount of time allotted to complete the HIT. I'm running out of time and I think I have a minute left.""}","{""hearing_disorder"": ""No"", ""age"": ""33""}",-1.0,S01_02,1,854
30,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR3cbHjXCgXHO05g1HhViWBMB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD87nJx2EQwcJIzdX7mYy-8sT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""1""}",AFDC9A6Z60W2Z,,1,2017-04-17 02:03:17.738282,25,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""45""}",-1.0,S01_02,1,945
31,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDRz_Fnw2pC8uJ_2-LwjiShicB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD87nJx2EQwcJIzdX7mYy-8sT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""1""}",A258PTOZ3D2TQR,,2,2017-04-17 02:40:38.234009,75,True,mturk,"{""country"": ""IND"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""nothing"", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""interesting to do""}","{""hearing_disorder"": ""No"", ""age"": ""28""}",0.538280206943,S01_02,1,995
32,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR4cWy8KxnMEbZGF_THSvWC-YzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseRow3rrFQvX4yYDtqCUc2rzuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""1""}",A1USNVXB24PIAY,,1,2017-04-17 03:18:59.669693,110,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""Nothing about the task or instructions were confusing, but it can sometimes be hard to tell where a change in the music was, or if there was a change at all."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""It was fun and different, I enjoyed it, thanks! I hope I did okay.""}","{""hearing_disorder"": ""No"", ""age"": ""72""}",0.05763935247,S01_02,1,1121
33,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR3Mud5dL-YSlj-ISwYyG7PUB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD87nJx2EQwcJIzdX7mYy-8sT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""1""}",A3FJE9AUW0O41D,,1,2017-04-17 02:35:08.142236,73,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""No"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Vocals and keyboards, both amateur"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""I did this survey last time. You said I'd only have to do it once. You made me sit through the training video twice too.""}","{""hearing_disorder"": ""No"", ""age"": ""30""}",-1.0,S01_02,1,1181
34,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR41wvnQW2kdSnoksz0wseAoB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD87nJx2EQwcJIzdX7mYy-8sT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""1""}",AD3ZSVTCXP0Y5,,1,2017-04-17 02:50:44.902388,85,True,mturk,"{""country"": ""KOR"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""cello"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""46""}",-1.0,S01_02,1,1308
35,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR8CPoO0HoRLkEAiuK5ZsgZ4B_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD87nJx2EQwcJIzdX7mYy-8sT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""1""}",A74PT3GRDMEZ,,1,2017-04-17 02:29:47.665738,68,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""23""}",0.813599975586,S01_02,1,1447
36,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR8UNrohbh-nNDZpyiWYzCLWYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseRow3rrFQvX4yYDtqCUc2rzuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""1""}",A3GUW5TPR84XVL,,1,2017-04-17 03:18:42.137488,106,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""62""}",0.0382802069426,S01_02,1,1529
37,False,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR2y5V1oZ4-GbVk6F19liqd-YzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseRow3rrFQvX4yYDtqCUc2rzuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""1""}",A1RQMCUA0GNJ43,,1,2017-04-17 03:26:38.789151,115,True,mturk,"{""country"": ""CAN"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": "" "", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""laptop speakers"", ""UserComment"": "" ""}","{""hearing_disorder"": ""No"", ""age"": ""25""}",-1.0,S01_02,1,1547
38,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR4enEAVwzUkXN_YWTobeDdOYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseRow3rrFQvX4yYDtqCUc2rzuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""1""}",A1U0GNE5ELW5V7,,1,2017-04-17 03:30:35.231351,118,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""No."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Guitar"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""None.""}","{""hearing_disorder"": ""No"", ""age"": ""31""}",-1.0,S01_02,1,1581
39,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/fTP8UtfLj3KbZX5FrTMDR_ysE7cuQzSATKUzzuBKng2YzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseRow3rrFQvX4yYDtqCUc2rzuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""1""}",A14PFRHG0A2YY9,,1,2017-04-17 03:57:19.847202,140,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""All went well with no problems, thank you"", ""average_music_hours"": ""more than 8"", ""instrument"": ""harmonica"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""Had fun  ""}","{""hearing_disorder"": ""No"", ""age"": ""50""}",0.551631341789,S01_02,1,1760
