,Unnamed: 0,accepted,condition_id,data,participant_crowd_worker_id,participant_hearing_response_estimation,participant_hearing_test_attempts,participant_hearing_test_last_attempt,participant_id,participant_passed_hearing_test,participant_platform,participant_post_test_survey,participant_pre_test_survey,rating,stimulus,test_id,trial_id
260,260,False,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa8e6OjNvEBd40AHYBCGnXC9s4xeftYLP767OjUCXoujx.wav""]], ""groupID"": ""2""}",AFDC9A6Z60W2Z,,1,2017-04-19 04:06:46.142202,5,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""no"", ""based_on"": ""A shift in melody/rhythm, switch from verse to chorus/bridge or vice versa"", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""45"", ""hearing_disorder"": ""No""}",-1.0,S02_05,1,68
261,261,True,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa0eXYpgWQkoZ8MMcfDz0Iixs4xeftYLP767OjUCXoujx.wav""]], ""groupID"": ""2""}",A2RMJNF6IPI42F,,1,2017-04-19 04:14:48.317339,3,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""n/a"", ""based_on"": ""chord change, tempo change"", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""32"", ""hearing_disorder"": ""No""}",0.404705877865,S02_05,1,167
262,262,True,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa-OB6pi3z_NjZQAEt73JQA9e_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A20ALQT1HIVSAH,,2,2017-04-19 04:20:59.101093,18,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""no"", ""based_on"": ""change in the sound or tempo or chorus"", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""39"", ""hearing_disorder"": ""No""}",0.377399032043,S02_05,1,240
263,263,True,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa0PupIOEa-FQUlVtIisgw05e_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A31Z5TPD8QKE26,,1,2017-04-19 04:31:13.776307,24,True,mturk,"{""UserComment"": ""n/a"", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Acoustic guitar"", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""Yes"", ""confusing"": ""no"", ""based_on"": ""I was listening for musical transitions where the the chorus clearly began or where there was a bridge."", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""32"", ""hearing_disorder"": ""No""}",0.357372329773,S02_05,1,261
264,264,True,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa2tTI2Vi0J8rn84z20e9Acde_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A2KJIDCCWX412Q,,2,2017-04-19 04:33:40.961420,27,True,mturk,"{""UserComment"": ""you might want to look into why the exercise froze up on me, and watch if any others have issues."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""it froze up on me the first time i tried, got all the way to #9 then the page was unresponsive. I refreshed it and had to start from the beginning but at least it worked the 2nd try."", ""based_on"": ""i was listening for a change in tone or pace, something to signify the song changing "", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""34"", ""hearing_disorder"": ""No""}",0.42107714257,S02_05,1,289
265,265,True,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa2bFwLx2QeNfK3STniG_sZJe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A1CY6ZQHCDDXON,,1,2017-04-19 04:43:04.154013,33,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""No"", ""based_on"": ""Parts where the instrumentation changed noticeably, or if the song went into chorus."", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""38"", ""hearing_disorder"": ""No""}",0.420790220294,S02_05,1,293
266,266,False,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa-qYBo3iTPWadbL-eauoCmZe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A5J0OW727ZCWY,,1,2017-04-19 05:07:30.743609,43,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""Please explain...no"", ""based_on"": ""Please elaborate...distinct changes in the song"", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""45"", ""hearing_disorder"": ""No""}",0.331337616822,S02_05,1,507
267,267,True,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa3FOAxh91ujk1WmECp4Z7che_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A1D9FOXZ0UT0L2,,1,2017-04-19 05:02:04.646067,40,True,mturk,"{""UserComment"": ""no, comments"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""speakers"": ""loudspeakers"", ""country"": ""IND"", ""musician"": ""No"", ""confusing"": ""no"", ""based_on"": ""By listening the song"", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""31"", ""hearing_disorder"": ""No""}",0.492218791722,S02_05,1,524
268,268,True,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa4NGzEtAX4gWWG3LyRxcZJVe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",ACM3TPZKLE7WC,,1,2017-04-19 05:01:04.144084,39,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""Please explain..."", ""based_on"": ""Any change in tempo, chorus, or break during the song"", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""22"", ""hearing_disorder"": ""No""}",0.341350967957,S02_05,1,655
269,269,False,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKaz_WZPX6jXf5RTLxJ3qdn7pe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A7OVF55GAEQ30,,1,2017-04-19 05:11:13.988908,46,True,mturk,"{""UserComment"": ""Thank you."", ""average_music_hours"": ""less than one hour"", ""instrument"": ""Please specify..."", ""speakers"": ""loudspeakers"", ""country"": ""IND"", ""musician"": ""No"", ""confusing"": ""Little bit confusing"", ""based_on"": ""Home"", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""36"", ""hearing_disorder"": ""No""}",0.307692307692,S02_05,1,663
270,270,False,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa1hFITWyeAO_jzrKfekL09he_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A1FHS282JP487T,,1,2017-04-19 04:39:22.720837,31,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""Please explain..."", ""based_on"": ""Significant change in melody, vocals or tune"", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""31"", ""hearing_disorder"": ""No""}",-1.0,S02_05,1,713
271,271,True,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa7zC5bQbBuZhMF369hRcYPle_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A2K94MIAGMDM2W,,1,2017-04-19 05:48:46.290727,58,True,mturk,"{""based_on"": """", ""average_music_hours"": ""more than 8"", ""gender"": ""male"", ""musician"": ""No"", ""speakers"": ""headphones"", ""speaker_other"": ""Other (Please specify)"", ""instrument"": ""Please specify..."", ""country"": ""USA"", ""UserComment"": """", ""confusing"": """"}","{""age"": ""30"", ""hearing_disorder"": ""No""}",0.416117323097,S02_05,1,732
272,272,False,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa8eHLhpK8n_hapuDXyzMov1e_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A1D7MG93VY3EHI,,2,2017-04-19 06:05:33.483336,61,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Keyboard"", ""speakers"": ""headphones"", ""country"": ""IND"", ""musician"": ""Yes"", ""confusing"": """", ""based_on"": ""I was listening for pauses and change in rhythm or tune."", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""19"", ""hearing_disorder"": ""No""}",0.902098631509,S02_05,1,894
273,273,True,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa3aked6zOp0YvU3S7dWbdZBe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A3AFOESOUB7CXU,,1,2017-04-19 07:44:14.476317,74,True,mturk,"{""UserComment"": ""I hope my inputs are helpful to your study."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""No."", ""based_on"": ""I was listening for changes in the the song from one rhythm to the next. "", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""40"", ""hearing_disorder"": ""No""}",0.370133341471,S02_05,1,938
274,274,False,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa_NZ7yFSFnD4qIcWIZwmuSte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A2ADEPVGNNXNPA,,1,2017-04-19 05:07:45.056438,44,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""sometimes hard to decide"", ""based_on"": ""change in sound or tone or tempo or focus, e.g. change from vocal melody to instrumental."", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""28"", ""hearing_disorder"": ""No""}",-1.0,S02_05,1,946
275,275,False,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa9gOEJswDb1nSZ0KQtD77H1e_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A1UO58XAYRMPG1,,1,2017-04-19 08:22:02.872206,80,True,mturk,"{""UserComment"": ""NONE"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""NO"", ""based_on"": ""A CHANGE IN THE ATMOSPHERE OF THE SONG AND THE TONE "", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""50"", ""hearing_disorder"": ""No""}",0.406771528705,S02_05,1,1111
276,276,True,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa4fwGQNOAAsUSBPdEtlTsgJe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A238TPXOPQKZS1,,1,2017-04-19 08:27:36.061107,81,True,mturk,"{""UserComment"": ""great songs!"", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""nothing confusing, pretty simple and very enjoyable task actually."", ""based_on"": ""I was looking for a change in tone or a pause, just a general \""change of direction\"".  It did not have to be a big change, just a mild shift. "", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""27"", ""hearing_disorder"": ""No""}",0.490933308919,S02_05,1,1278
277,277,False,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa18c_c7wLRVRY03nH6fXvuNe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A77K8W55MJEKX,,2,2017-04-19 09:52:26.800792,93,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""speakers"": ""phone tablet speakers"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""not at all, the instructions were clear"", ""based_on"": ""I focused on parts of songs where the music distinctly changed from how it was playing before"", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""44"", ""hearing_disorder"": ""No""}",0.506905040053,S02_05,1,1340
278,278,False,15,"{""stimulusKeys"": [""E5"", ""E5""], ""stimulusFiles"": {""S02_02"": ""seg02_02.mp3"", ""S02_03"": ""seg02_03.mp3"", ""S02_01"": ""seg02_01.mp3"", ""S02_06"": ""seg02_06.mp3"", ""S02_07"": ""seg02_07.mp3"", ""S02_04"": ""seg02_04.mp3"", ""S02_05"": ""seg02_05.mp3"", ""S02_08"": ""seg02_08.mp3"", ""S02_09"": ""seg02_09.mp3"", ""S02_10"": ""seg02_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""15"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxiMEzMXaLbNjKmVz8GfpeuulQEcaIRMi0ltKnJyNMvKa_eBGlVx1loXgEacwfZ4XL9e_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""2""}",A258PTOZ3D2TQR,,1,2017-04-19 09:32:18.489452,91,True,mturk,"{""UserComment"": ""Interesting hit"", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""IND"", ""musician"": ""No"", ""confusing"": ""Nothing"", ""based_on"": ""Its rhythm and musical notes- every time"", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""28"", ""hearing_disorder"": ""No""}",-1.0,S02_05,1,1355
